insurer_id,insurer_no,insurer_name,municipal_administration_name,region_kind,insurer_start_date,insurer_end_date
967,212217,海津市,,8,2021/04/01,9999/12/31
968,213025,岐南町,,8,2021/04/01,9999/12/31
969,213033,笠松町,,8,2021/04/01,9999/12/31
970,213413,養老町,,8,2021/04/01,9999/12/31
971,213611,垂井町,,8,2021/04/01,9999/12/31
972,213629,関ヶ原町,,8,2021/04/01,9999/12/31
973,215012,坂祝町,,8,2021/04/01,9999/12/31
974,215020,富加町,,8,2021/04/01,9999/12/31
975,215038,川辺町,,8,2021/04/01,9999/12/31
976,215046,七宗町,,8,2021/04/01,9999/12/31
977,215053,八百津町,,8,2021/04/01,9999/12/31
978,215061,白川町,,8,2021/04/01,9999/12/31
979,215079,東白川村,,8,2021/04/01,9999/12/31
980,215210,御嵩町,,8,2021/04/01,9999/12/31
981,216044,白川村,,8,2021/04/01,9999/12/31
982,213819,安八郡広域連合,岐阜県安八郡神戸町,8,2021/04/01,9999/12/31
983,213827,安八郡広域連合,岐阜県安八郡輪之内町,8,2021/04/01,9999/12/31
984,213835,安八郡広域連合,岐阜県安八郡安八町,8,2021/04/01,9999/12/31
985,214015,揖斐広域連合,岐阜県揖斐郡揖斐川町,8,2021/04/01,9999/12/31
986,214031,揖斐広域連合,岐阜県揖斐郡大野町,8,2021/04/01,9999/12/31
987,214049,揖斐広域連合,岐阜県揖斐郡池田町,8,2021/04/01,9999/12/31
988,212167,もとす広域連合,岐阜県瑞穂市,8,2021/04/01,9999/12/31
989,212183,もとす広域連合,岐阜県本巣市,8,2021/04/01,9999/12/31
990,214213,もとす広域連合,岐阜県本巣郡北方町,8,2021/04/01,9999/12/31
991,221002,静岡市,,6,2021/04/01,9999/12/31
992,221309,浜松市,,7,2021/04/01,9999/12/31
993,222034,沼津市,,7,2021/04/01,9999/12/31
994,222059,熱海市,,8,2021/04/01,9999/12/31
995,222067,三島市,,7,2021/04/01,9999/12/31
996,222075,富士宮市,,7,2021/04/01,9999/12/31
997,222083,伊東市,,8,2021/04/01,9999/12/31
998,222091,島田市,,7,2021/04/01,9999/12/31
999,222109,富士市,,7,2021/04/01,9999/12/31
1000,222117,磐田市,,7,2021/04/01,9999/12/31
1001,222125,焼津市,,7,2021/04/01,9999/12/31
1002,222133,掛川市,,7,2021/04/01,9999/12/31
1003,222141,藤枝市,,7,2021/04/01,9999/12/31
1004,222158,御殿場市,,7,2021/04/01,9999/12/31
1005,222166,袋井市,,7,2021/04/01,9999/12/31
1006,222190,下田市,,8,2021/04/01,9999/12/31
1007,222208,裾野市,,7,2021/04/01,9999/12/31
1008,222216,湖西市,,8,2021/04/01,9999/12/31
1009,222224,伊豆市,,8,2021/04/01,9999/12/31
1010,222232,御前崎市,,8,2021/04/01,9999/12/31
1011,222240,菊川市,,8,2021/04/01,9999/12/31
1012,222257,伊豆の国市,,8,2021/04/01,9999/12/31
1013,222265,牧之原市,,8,2021/04/01,9999/12/31
1014,223016,東伊豆町,,8,2021/04/01,9999/12/31
1015,223024,河津町,,8,2021/04/01,9999/12/31
1016,223040,南伊豆町,,8,2021/04/01,9999/12/31
1017,223057,松崎町,,8,2021/04/01,9999/12/31
1018,223065,西伊豆町,,8,2021/04/01,9999/12/31
1019,223255,函南町,,7,2021/04/01,9999/12/31
1020,223412,清水町,,7,2021/04/01,9999/12/31
1021,223420,長泉町,,7,2021/04/01,9999/12/31
1022,223446,小山町,,7,2021/04/01,9999/12/31
1023,224246,吉田町,,8,2021/04/01,9999/12/31
1024,224295,川根本町,,7,2021/04/01,9999/12/31
1025,224618,森町,,7,2021/04/01,9999/12/31
1026,231019,名古屋市,名古屋市千種区,3,2021/04/01,9999/12/31
1027,231027,名古屋市,名古屋市東区,3,2021/04/01,9999/12/31
1028,231035,名古屋市,名古屋市北区,3,2021/04/01,9999/12/31
1029,231043,名古屋市,名古屋市西区,3,2021/04/01,9999/12/31
1030,231050,名古屋市,名古屋市中村区,3,2021/04/01,9999/12/31
1031,231068,名古屋市,名古屋市中区,3,2021/04/01,9999/12/31
1032,231076,名古屋市,名古屋市昭和区,3,2021/04/01,9999/12/31
1033,231084,名古屋市,名古屋市瑞穂区,3,2021/04/01,9999/12/31
1034,231092,名古屋市,名古屋市熱田区,3,2021/04/01,9999/12/31
1035,231100,名古屋市,名古屋市中川区,3,2021/04/01,9999/12/31
1036,231118,名古屋市,名古屋市港区,3,2021/04/01,9999/12/31
1037,231126,名古屋市,名古屋市南区,3,2021/04/01,9999/12/31
1038,231134,名古屋市,名古屋市守山区,3,2021/04/01,9999/12/31
1039,231142,名古屋市,名古屋市緑区,3,2021/04/01,9999/12/31
1040,231159,名古屋市,名古屋市名東区,3,2021/04/01,9999/12/31
1041,231167,名古屋市,名古屋市天白区,3,2021/04/01,9999/12/31
1042,232017,東三河広域連合,豊橋市,8,2021/04/01,9999/12/31
1043,232025,岡崎市,,6,2021/04/01,9999/12/31
1044,232033,一宮市,,7,2021/04/01,9999/12/31
1045,232041,瀬戸市,,6,2021/04/01,9999/12/31
1046,232058,半田市,,7,2021/04/01,9999/12/31
1047,232066,春日井市,,6,2021/04/01,9999/12/31
1048,232074,東三河広域連合,豊川市,8,2021/04/01,9999/12/31
1049,232082,津島市,,6,2021/04/01,9999/12/31
1050,232090,碧南市,,6,2021/04/01,9999/12/31
1051,232108,刈谷市,,4,2021/04/01,9999/12/31
1052,232116,豊田市,,4,2021/04/01,9999/12/31
1053,232124,安城市,,6,2021/04/01,9999/12/31
1054,232132,西尾市,,6,2021/04/01,9999/12/31
1055,232140,東三河広域連合,蒲郡市,8,2021/04/01,9999/12/31
1056,232157,犬山市,,7,2021/04/01,9999/12/31
1057,232165,常滑市,,7,2021/04/01,9999/12/31
1058,232173,江南市,,7,2021/04/01,9999/12/31
1059,232199,小牧市,,7,2021/04/01,9999/12/31
1060,232207,稲沢市,,6,2021/04/01,9999/12/31
1061,232215,東三河広域連合,新城市,8,2021/04/01,9999/12/31
1062,232256,知立市,,6,2021/04/01,9999/12/31
1063,232264,尾張旭市,,7,2021/04/01,9999/12/31
1064,232272,高浜市,,7,2021/04/01,9999/12/31
1065,232280,岩倉市,,7,2021/04/01,9999/12/31
1066,232298,豊明市,,6,2021/04/01,9999/12/31
1067,232306,日進市,,6,2021/04/01,9999/12/31
1068,232314,東三河広域連合,田原市,8,2021/04/01,9999/12/31
1069,232322,愛西市,,6,2021/04/01,9999/12/31
1070,232330,清須市,,6,2021/04/01,9999/12/31
1071,232348,北名古屋市,,6,2021/04/01,9999/12/31
1072,232355,弥富市,,6,2021/04/01,9999/12/31
1073,232363,みよし市,,5,2021/04/01,9999/12/31
1074,232371,あま市,,6,2021/04/01,9999/12/31
1075,232389,長久手市,,6,2021/04/01,9999/12/31
1076,233023,東郷町,,6,2021/04/01,9999/12/31
1077,233429,豊山町,,6,2021/04/01,9999/12/31
1078,233619,大口町,,7,2021/04/01,9999/12/31
1079,233627,扶桑町,,7,2021/04/01,9999/12/31
1080,234245,大治町,,6,2021/04/01,9999/12/31
1081,234252,蟹江町,,6,2021/04/01,9999/12/31
1082,234278,飛島村,,6,2021/04/01,9999/12/31
1083,234419,阿久比町,,7,2021/04/01,9999/12/31
1084,234450,南知多町,,8,2021/04/01,9999/12/31
1085,234468,美浜町,,8,2021/04/01,9999/12/31
1086,234476,武豊町,,8,2021/04/01,9999/12/31
1087,235010,幸田町,,7,2021/04/01,9999/12/31
1088,235614,東三河広域連合,設楽町,8,2021/04/01,9999/12/31
1089,235622,東三河広域連合,東栄町,8,2021/04/01,9999/12/31
1090,235630,東三河広域連合,豊根村,8,2021/04/01,9999/12/31
1091,232223,知多北部広域連合,愛知県東海市,8,2021/04/01,9999/12/31
1092,232231,知多北部広域連合,愛知県大府市,8,2021/04/01,9999/12/31
1093,232249,知多北部広域連合,愛知県知多市,8,2021/04/01,9999/12/31
1094,234427,知多北部広域連合,愛知県知多郡東浦町,8,2021/04/01,9999/12/31
1095,242016,津市,,6,2021/04/01,9999/12/31
1096,242024,四日市市,,6,2021/04/01,9999/12/31
1097,242032,伊勢市,,8,2021/04/01,9999/12/31
1098,242040,松阪市,,8,2021/04/01,9999/12/31
1099,242057,桑名市,,6,2021/04/01,9999/12/31
1100,242081,名張市,,7,2021/04/01,9999/12/31
1101,242115,鳥羽市,,8,2021/04/01,9999/12/31
1102,242149,いなべ市,,7,2021/04/01,9999/12/31
1103,242156,志摩市,,8,2021/04/01,9999/12/31
1104,242164,伊賀市,,7,2021/04/01,9999/12/31
1105,243030,木曽岬町,,7,2021/04/01,9999/12/31
1106,243246,東員町,,7,2021/04/01,9999/12/31
1107,243410,菰野町,,7,2021/04/01,9999/12/31
1108,243436,朝日町,,7,2021/04/01,9999/12/31
1109,243444,川越町,,7,2021/04/01,9999/12/31
1110,244418,多気町,,8,2021/04/01,9999/12/31
1111,244426,明和町,,8,2021/04/01,9999/12/31
1112,244434,大台町,,8,2021/04/01,9999/12/31
1113,244616,玉城町,,8,2021/04/01,9999/12/31
1114,244707,度会町,,8,2021/04/01,9999/12/31
1115,244715,大紀町,,8,2021/04/01,9999/12/31
1116,244723,南伊勢町,,8,2021/04/01,9999/12/31
1117,242099,紀北広域連合,三重県尾鷲市,8,2021/04/01,9999/12/31
1118,245431,紀北広域連合,三重県北牟婁郡紀北町,8,2021/04/01,9999/12/31
1119,242123,紀南介護保険広域連合,三重県熊野市,8,2021/04/01,9999/12/31
1120,245613,紀南介護保険広域連合,三重県南牟婁郡御浜町,8,2021/04/01,9999/12/31
1121,245621,紀南介護保険広域連合,三重県南牟婁郡紀宝町,8,2021/04/01,9999/12/31
1122,242073,鈴鹿亀山地区広域連合,三重県鈴鹿市,8,2021/04/01,9999/12/31
1123,242107,鈴鹿亀山地区広域連合,三重県亀山市,8,2021/04/01,9999/12/31
1124,252015,大津市,,5,2021/04/01,9999/12/31
1125,252023,彦根市,,6,2021/04/01,9999/12/31
1126,252031,長浜市,,7,2021/04/01,9999/12/31
1127,252049,近江八幡市,,8,2021/04/01,9999/12/31
1128,252064,草津市,,5,2021/04/01,9999/12/31
1129,252072,守山市,,6,2021/04/01,9999/12/31
1130,252098,甲賀市,,6,2021/04/01,9999/12/31
1131,252106,野洲市,,7,2021/04/01,9999/12/31
1132,252114,湖南市,,7,2021/04/01,9999/12/31
1133,252122,高島市,,7,2021/04/01,9999/12/31
1134,252130,東近江市,,7,2021/04/01,9999/12/31
1135,252148,米原市,,8,2021/04/01,9999/12/31
1136,253211,栗東市,,5,2021/04/01,9999/12/31
1137,253831,日野町,,7,2021/04/01,9999/12/31
1138,253849,竜王町,,8,2021/04/01,9999/12/31
1139,254250,愛荘町,,8,2021/04/01,9999/12/31
1140,254417,豊郷町,,8,2021/04/01,9999/12/31
1141,254425,甲良町,,8,2021/04/01,9999/12/31
1142,254433,多賀町,,8,2021/04/01,9999/12/31
1143,261016,京都市,京都市北区,5,2021/04/01,9999/12/31
1144,261024,京都市,京都市上京区,5,2021/04/01,9999/12/31
1145,261032,京都市,京都市左京区,5,2021/04/01,9999/12/31
1146,261040,京都市,京都市中京区,5,2021/04/01,9999/12/31
1147,261057,京都市,京都市東山区,5,2021/04/01,9999/12/31
1148,261065,京都市,京都市下京区,5,2021/04/01,9999/12/31
1149,261073,京都市,京都市南区,5,2021/04/01,9999/12/31
1150,261081,京都市,京都市右京区,5,2021/04/01,9999/12/31
1151,261099,京都市,京都市伏見区,5,2021/04/01,9999/12/31
1152,261107,京都市,京都市山科区,5,2021/04/01,9999/12/31
1153,261115,京都市,京都市西京区,5,2021/04/01,9999/12/31
1154,262014,福知山市,,8,2021/04/01,9999/12/31
1155,262022,舞鶴市,,8,2021/04/01,9999/12/31
1156,262030,綾部市,,8,2021/04/01,9999/12/31
1157,262048,宇治市,,6,2021/04/01,9999/12/31
1158,262055,宮津市,,8,2021/04/01,9999/12/31
1159,262063,亀岡市,,6,2021/04/01,9999/12/31
1160,262071,城陽市,,7,2021/04/01,9999/12/31
1161,262089,向日市,,6,2021/04/01,9999/12/31
1162,262097,長岡京市,,6,2021/04/01,9999/12/31
1163,262105,八幡市,,6,2021/04/01,9999/12/31
1164,262113,京田辺市,,6,2021/04/01,9999/12/31
1165,262121,京丹後市,,8,2021/04/01,9999/12/31
1166,262139,南丹市,,8,2021/04/01,9999/12/31
1167,262147,木津川市,,6,2021/04/01,9999/12/31
1168,263038,大山崎町,,7,2021/04/01,9999/12/31
1169,263228,久御山町,,7,2021/04/01,9999/12/31
1170,263434,井手町,,8,2021/04/01,9999/12/31
1171,263442,宇治田原町,,8,2021/04/01,9999/12/31
1172,263640,笠置町,,8,2021/04/01,9999/12/31
1173,263657,和束町,,8,2021/04/01,9999/12/31
1174,263665,精華町,,6,2021/04/01,9999/12/31
1175,263673,南山城村,,8,2021/04/01,9999/12/31
1176,264077,京丹波町,,8,2021/04/01,9999/12/31
1177,264630,伊根町,,8,2021/04/01,9999/12/31
1178,264655,与謝野町,,8,2021/04/01,9999/12/31
1179,271007,大阪市,,2,2021/04/01,9999/12/31
1180,271403,堺市,,5,2021/04/01,9999/12/31
1181,272021,岸和田市,,6,2021/04/01,9999/12/31
1182,272039,豊中市,,4,2021/04/01,9999/12/31
1183,272047,池田市,,4,2021/04/01,9999/12/31
1184,272054,吹田市,,4,2021/04/01,9999/12/31
1185,272062,泉大津市,,6,2021/04/01,9999/12/31
1186,272070,高槻市,,4,2021/04/01,9999/12/31
1187,272088,貝塚市,,6,2021/04/01,9999/12/31
1188,272104,枚方市,,5,2021/04/01,9999/12/31
1189,272112,茨木市,,5,2021/04/01,9999/12/31
1190,272120,八尾市,,5,2021/04/01,9999/12/31
1191,272138,泉佐野市,,6,2021/04/01,9999/12/31
1192,272146,富田林市,,6,2021/04/01,9999/12/31
1193,272153,寝屋川市,,4,2021/04/01,9999/12/31
1194,272161,河内長野市,,6,2021/04/01,9999/12/31
1195,272179,松原市,,5,2021/04/01,9999/12/31
1196,272187,大東市,,3,2021/04/01,9999/12/31
1197,272195,和泉市,,6,2021/04/01,9999/12/31
1198,272203,箕面市,,4,2021/04/01,9999/12/31
1199,272211,柏原市,,6,2021/04/01,9999/12/31
1200,272229,羽曳野市,,6,2021/04/01,9999/12/31
1201,272245,摂津市,,5,2021/04/01,9999/12/31
1202,272252,高石市,,5,2021/04/01,9999/12/31
1203,272260,藤井寺市,,6,2021/04/01,9999/12/31
1204,272278,東大阪市,,5,2021/04/01,9999/12/31
1205,272286,泉南市,,6,2021/04/01,9999/12/31
1206,272302,交野市,,5,2021/04/01,9999/12/31
1207,272310,大阪狭山市,,6,2021/04/01,9999/12/31
1208,272328,阪南市,,6,2021/04/01,9999/12/31
1209,273011,島本町,,6,2021/04/01,9999/12/31
1210,273219,豊能町,,6,2021/04/01,9999/12/31
1211,273227,能勢町,,6,2021/04/01,9999/12/31
1212,273417,忠岡町,,6,2021/04/01,9999/12/31
1213,273615,熊取町,,6,2021/04/01,9999/12/31
1214,273623,田尻町,,6,2021/04/01,9999/12/31
1215,273664,岬町,,6,2021/04/01,9999/12/31
1216,273813,太子町,,6,2021/04/01,9999/12/31
1217,273821,河南町,,6,2021/04/01,9999/12/31
1218,273839,千早赤阪村,,6,2021/04/01,9999/12/31
1219,272096,くすのき広域連合,大阪府守口市,8,2021/04/01,9999/12/31
1220,272237,くすのき広域連合,大阪府門真市,8,2021/04/01,9999/12/31
1221,272294,くすのき広域連合,大阪府四條畷市,8,2021/04/01,9999/12/31
1222,281014,神戸市,神戸市東灘区,4,2021/04/01,9999/12/31
1223,281022,神戸市,神戸市灘区,4,2021/04/01,9999/12/31
1224,281055,神戸市,神戸市兵庫区,4,2021/04/01,9999/12/31
1225,281063,神戸市,神戸市長田区,4,2021/04/01,9999/12/31
1226,281071,神戸市,神戸市須磨区,4,2021/04/01,9999/12/31
1227,281089,神戸市,神戸市垂水区,4,2021/04/01,9999/12/31
1228,281097,神戸市,神戸市北区,4,2021/04/01,9999/12/31
1229,281105,神戸市,神戸市中央区,4,2021/04/01,9999/12/31
1230,281113,神戸市,神戸市西区,4,2021/04/01,9999/12/31
1231,281204,神戸市,神戸市北須磨支所,4,2021/04/01,9999/12/31
1232,282012,姫路市,,7,2021/04/01,9999/12/31
1233,282020,尼崎市,,5,2021/04/01,9999/12/31
1234,282038,明石市,,6,2021/04/01,9999/12/31
1235,282046,西宮市,,3,2021/04/01,9999/12/31
1236,282053,洲本市,,8,2021/04/01,9999/12/31
1237,282061,芦屋市,,3,2021/04/01,9999/12/31
1238,282079,伊丹市,,5,2021/04/01,9999/12/31
1239,282087,相生市,,8,2021/04/01,9999/12/31
1240,282095,豊岡市,,8,2021/04/01,9999/12/31
1241,282103,加古川市,,7,2021/04/01,9999/12/31
1242,282129,赤穂市,,8,2021/04/01,9999/12/31
1243,282137,西脇市,,8,2021/04/01,9999/12/31
1244,282145,宝塚市,,3,2021/04/01,9999/12/31
1245,282152,三木市,,7,2021/04/01,9999/12/31
1246,282160,高砂市,,7,2021/04/01,9999/12/31
1247,282178,川西市,,5,2021/04/01,9999/12/31
1248,282186,小野市,,8,2021/04/01,9999/12/31
1249,282194,三田市,,5,2021/04/01,9999/12/31
1250,282202,加西市,,8,2021/04/01,9999/12/31
1251,282210,丹波篠山市,,8,2021/04/01,9999/12/31
1252,282228,養父市,,8,2021/04/01,9999/12/31
1253,282236,丹波市,,8,2021/04/01,9999/12/31
1254,282244,南あわじ市,,8,2021/04/01,9999/12/31
1255,282251,朝来市,,8,2021/04/01,9999/12/31
1256,282269,淡路市,,8,2021/04/01,9999/12/31
1257,282277,宍粟市,,8,2021/04/01,9999/12/31
1258,282285,加東市,,8,2021/04/01,9999/12/31
1259,282293,たつの市,,8,2021/04/01,9999/12/31
1260,283010,猪名川町,,6,2021/04/01,9999/12/31
1261,283655,多可町,,8,2021/04/01,9999/12/31
1262,283812,稲美町,,7,2021/04/01,9999/12/31
1263,283820,播磨町,,7,2021/04/01,9999/12/31
1264,284422,市川町,,8,2021/04/01,9999/12/31
1265,284430,福崎町,,8,2021/04/01,9999/12/31
1266,284463,神河町,,8,2021/04/01,9999/12/31
1267,284646,太子町,,6,2021/04/01,9999/12/31
1268,284810,上郡町,,8,2021/04/01,9999/12/31
1269,285015,佐用町,,8,2021/04/01,9999/12/31
1270,285858,香美町,,8,2021/04/01,9999/12/31
1271,285866,新温泉町,,8,2021/04/01,9999/12/31
1272,292011,奈良市,,6,2021/04/01,9999/12/31
1273,292029,大和高田市,,6,2021/04/01,9999/12/31
1274,292037,大和郡山市,,6,2021/04/01,9999/12/31
1275,292045,天理市,,7,2021/04/01,9999/12/31
1276,292052,橿原市,,7,2021/04/01,9999/12/31
1277,292060,桜井市,,7,2021/04/01,9999/12/31
1278,292078,五條市,,8,2021/04/01,9999/12/31
1279,292086,御所市,,7,2021/04/01,9999/12/31
1280,292094,生駒市,,6,2021/04/01,9999/12/31
1281,292102,香芝市,,7,2021/04/01,9999/12/31
1282,292110,葛城市,,7,2021/04/01,9999/12/31
1283,292128,宇陀市,,7,2021/04/01,9999/12/31
1284,293225,山添村,,7,2021/04/01,9999/12/31
1285,293423,平群町,,7,2021/04/01,9999/12/31
1286,293431,三郷町,,7,2021/04/01,9999/12/31
1287,293449,斑鳩町,,7,2021/04/01,9999/12/31
1288,293456,安堵町,,7,2021/04/01,9999/12/31
1289,293613,川西町,,7,2021/04/01,9999/12/31
1290,293621,三宅町,,7,2021/04/01,9999/12/31
1291,293639,田原本町,,7,2021/04/01,9999/12/31
1292,293852,曽爾村,,7,2021/04/01,9999/12/31
1293,293860,御杖村,,8,2021/04/01,9999/12/31
1294,294017,高取町,,8,2021/04/01,9999/12/31
1295,294025,明日香村,,7,2021/04/01,9999/12/31
1296,294249,上牧町,,7,2021/04/01,9999/12/31
1297,294256,王寺町,,7,2021/04/01,9999/12/31
1298,294264,広陵町,,7,2021/04/01,9999/12/31
1299,294272,河合町,,7,2021/04/01,9999/12/31
1300,294413,吉野町,,8,2021/04/01,9999/12/31
1301,294421,大淀町,,8,2021/04/01,9999/12/31
1302,294439,下市町,,8,2021/04/01,9999/12/31
1303,294447,黒滝村,,8,2021/04/01,9999/12/31
1304,294462,天川村,,8,2021/04/01,9999/12/31
1305,294470,野迫川村,,8,2021/04/01,9999/12/31
1306,294496,十津川村,,8,2021/04/01,9999/12/31
1307,294504,下北山村,,8,2021/04/01,9999/12/31
1308,294512,上北山村,,8,2021/04/01,9999/12/31
1309,294520,川上村,,8,2021/04/01,9999/12/31
1310,294538,東吉野村,,8,2021/04/01,9999/12/31
1311,302018,和歌山市,,8,2021/04/01,9999/12/31
1312,302026,海南市,,8,2021/04/01,9999/12/31
1313,302034,橋本市,,8,2021/04/01,9999/12/31
1314,302042,有田市,,8,2021/04/01,9999/12/31
1315,302059,御坊市,,8,2021/04/01,9999/12/31
1316,302067,田辺市,,8,2021/04/01,9999/12/31
1317,302075,新宮市,,8,2021/04/01,9999/12/31
1318,302083,紀の川市,,8,2021/04/01,9999/12/31
1319,302091,岩出市,,8,2021/04/01,9999/12/31
1320,303040,紀美野町,,8,2021/04/01,9999/12/31
1321,303412,かつらぎ町,,8,2021/04/01,9999/12/31
1322,303438,九度山町,,8,2021/04/01,9999/12/31
1323,303446,高野町,,8,2021/04/01,9999/12/31
1324,303610,湯浅町,,8,2021/04/01,9999/12/31
1325,303628,広川町,,8,2021/04/01,9999/12/31
1326,303669,有田川町,,8,2021/04/01,9999/12/31
1327,303818,美浜町,,8,2021/04/01,9999/12/31
1328,303826,日高町,,8,2021/04/01,9999/12/31
1329,303834,由良町,,8,2021/04/01,9999/12/31
1330,303909,印南町,,8,2021/04/01,9999/12/31
1331,303917,みなべ町,,8,2021/04/01,9999/12/31
1332,303925,日高川町,,8,2021/04/01,9999/12/31
1333,304014,白浜町,,8,2021/04/01,9999/12/31
1334,304048,上富田町,,8,2021/04/01,9999/12/31
1335,304063,すさみ町,,8,2021/04/01,9999/12/31
1336,304212,那智勝浦町,,8,2021/04/01,9999/12/31
1337,304220,太地町,,8,2021/04/01,9999/12/31
1338,304246,古座川町,,8,2021/04/01,9999/12/31
1339,304279,北山村,,8,2021/04/01,9999/12/31
1340,304287,串本町,,8,2021/04/01,9999/12/31
1341,312017,鳥取市,,8,2021/04/01,9999/12/31
1342,312025,米子市,,8,2021/04/01,9999/12/31
1343,312033,倉吉市,,8,2021/04/01,9999/12/31
1344,312041,境港市,,8,2021/04/01,9999/12/31
1345,313023,岩美町,,8,2021/04/01,9999/12/31
1346,313254,若桜町,,8,2021/04/01,9999/12/31
1347,313288,智頭町,,8,2021/04/01,9999/12/31
1348,313296,八頭町,,8,2021/04/01,9999/12/31
1349,313643,三朝町,,8,2021/04/01,9999/12/31
1350,313700,湯梨浜町,,8,2021/04/01,9999/12/31
1351,313718,琴浦町,,8,2021/04/01,9999/12/31
1352,313726,北栄町,,8,2021/04/01,9999/12/31
1353,313866,大山町,,8,2021/04/01,9999/12/31
1354,314013,日南町,,8,2021/04/01,9999/12/31
1355,314021,日野町,,7,2021/04/01,9999/12/31
1356,314039,江府町,,8,2021/04/01,9999/12/31
1357,313841,南部箕蚊屋広域連合,鳥取県西伯郡日吉津村,8,2021/04/01,9999/12/31
1358,313890,南部箕蚊屋広域連合,鳥取県西伯郡南部町,8,2021/04/01,9999/12/31
1359,313908,南部箕蚊屋広域連合,鳥取県西伯郡伯耆町,8,2021/04/01,9999/12/31
1360,322016,松江市,,8,2021/04/01,9999/12/31
1361,322032,出雲市,,8,2021/04/01,9999/12/31
1362,322040,益田市,,8,2021/04/01,9999/12/31
1363,322057,大田市,,8,2021/04/01,9999/12/31
1364,322065,安来市,,8,2021/04/01,9999/12/31
1365,325019,津和野町,,8,2021/04/01,9999/12/31
1366,325050,吉賀町,,8,2021/04/01,9999/12/31
1367,324418,邑智郡総合事務組合,島根県邑智郡川本町,8,2021/04/01,9999/12/31
1368,324483,邑智郡総合事務組合,島根県邑智郡美郷町,8,2021/04/01,9999/12/31
1369,324491,邑智郡総合事務組合,島根県邑智郡邑南町,8,2021/04/01,9999/12/31
1370,322024,浜田地区広域行政組合,島根県浜田市,8,2021/04/01,9999/12/31
1371,322073,浜田地区広域行政組合,島根県江津市,8,2021/04/01,9999/12/31
1372,322099,雲南広域連合,島根県雲南市,8,2021/04/01,9999/12/31
1373,323436,雲南広域連合,島根県仁多郡奥出雲町,8,2021/04/01,9999/12/31
1374,323865,雲南広域連合,島根県飯石郡飯南町,8,2021/04/01,9999/12/31
1375,325258,隠岐広域連合,島根県隠岐郡海士町,8,2021/04/01,9999/12/31
1376,325266,隠岐広域連合,島根県隠岐郡西ノ島町,8,2021/04/01,9999/12/31
1377,325274,隠岐広域連合,島根県隠岐郡知夫村,8,2021/04/01,9999/12/31
1378,325282,隠岐広域連合,島根県隠岐郡隠岐の島町,8,2021/04/01,9999/12/31
1379,331009,岡山市,岡山市,7,2021/04/01,9999/12/31
1380,332023,倉敷市,,8,2021/04/01,9999/12/31
1381,332031,津山市,,8,2021/04/01,9999/12/31
1382,332049,玉野市,,8,2021/04/01,9999/12/31
1383,332056,笠岡市,,8,2021/04/01,9999/12/31
1384,332072,井原市,,8,2021/04/01,9999/12/31
1385,332080,総社市,,8,2021/04/01,9999/12/31
1386,332098,高梁市,,8,2021/04/01,9999/12/31
1387,332106,新見市,,8,2021/04/01,9999/12/31
1388,332114,備前市,,8,2021/04/01,9999/12/31
1389,332122,瀬戸内市,,8,2021/04/01,9999/12/31
1390,332130,赤磐市,,8,2021/04/01,9999/12/31
1391,332148,真庭市,,8,2021/04/01,9999/12/31
1392,332155,美作市,,8,2021/04/01,9999/12/31
1393,332163,浅口市,,8,2021/04/01,9999/12/31
1394,333468,和気町,,8,2021/04/01,9999/12/31
1395,334235,早島町,,8,2021/04/01,9999/12/31
1396,334458,里庄町,,8,2021/04/01,9999/12/31
1397,334615,矢掛町,,8,2021/04/01,9999/12/31
1398,335869,新庄村,,8,2021/04/01,9999/12/31
1399,336065,鏡野町,,8,2021/04/01,9999/12/31
1400,336222,勝央町,,8,2021/04/01,9999/12/31
1401,336230,奈義町,,8,2021/04/01,9999/12/31
1402,336438,西粟倉村,,8,2021/04/01,9999/12/31
1403,336636,久米南町,,8,2021/04/01,9999/12/31
1404,336669,美咲町,,8,2021/04/01,9999/12/31
1405,336818,吉備中央町,,8,2021/04/01,9999/12/31
1406,341016,広島市,広島市中区,5,2021/04/01,9999/12/31
1407,341024,広島市,広島市東区,5,2021/04/01,9999/12/31
1408,341032,広島市,広島市南区,5,2021/04/01,9999/12/31
1409,341040,広島市,広島市西区,5,2021/04/01,9999/12/31
1410,341057,広島市,広島市安佐南区,5,2021/04/01,9999/12/31
1411,341065,広島市,広島市安佐北区,5,2021/04/01,9999/12/31
1412,341073,広島市,広島市安芸区,5,2021/04/01,9999/12/31
1413,341081,広島市,広島市佐伯区,5,2021/04/01,9999/12/31
1414,342022,呉市,,8,2021/04/01,9999/12/31
1415,342030,竹原市,,8,2021/04/01,9999/12/31
1416,342048,三原市,,8,2021/04/01,9999/12/31
1417,342055,尾道市,,8,2021/04/01,9999/12/31
1418,342071,福山市,,8,2021/04/01,9999/12/31
1419,342089,府中市,,3,2021/04/01,9999/12/31
1420,342097,三次市,,8,2021/04/01,9999/12/31
1421,342105,庄原市,,8,2021/04/01,9999/12/31
1422,342113,大竹市,,8,2021/04/01,9999/12/31
1423,342121,東広島市,,7,2021/04/01,9999/12/31
1424,342139,廿日市市,,7,2021/04/01,9999/12/31
1425,342147,安芸高田市,,8,2021/04/01,9999/12/31
1426,342154,江田島市,,8,2021/04/01,9999/12/31
1427,343020,府中町,,5,2021/04/01,9999/12/31
1428,343046,海田町,,7,2021/04/01,9999/12/31
